(*
   Program:   BACSimulate v2.31
   Filename:  ".\BAC.e05\e05-Or_S_pa_h_wh_ih_d_multiZapprox0.txt"
   Created:   28-Jan-2011, 09:17:07
   
   ***  Discrete system matrices (plant)  ***
        discrTimeStep = 1 h
*)

MATRIX "A"   NODATA_STR NaN   N_ROWS 12   N_COLS 12 
0.0042374	0.19933	0.058635	0.056332	0.21138	0.011301	0.20903	0.11964	0.082526	0.0015864	0.019127	0.0075578
0.0032228	0.70781	0.20324	0.032558	0.018041	0.0027589	0.019324	0.0067389	0.0030116	0.00029858	0.001409	0.00029213
0.0008269	0.17727	0.60397	0.18087	0.031374	0.0015625	0.0027575	0.00071504	0.00023924	5.8964e-005	0.00017386	2.4449e-005
0.00079441	0.028398	0.18087	0.58499	0.19363	0.007677	0.0024713	0.00060809	0.00019072	5.5196e-005	0.00015204	1.9751e-005
0.0029809	0.015736	0.031374	0.19363	0.69927	0.03033	0.016353	0.0053802	0.0022347	0.00026612	0.0011636	0.00021949
0.0032786	0.049502	0.032142	0.15793	0.62393	0.027509	0.053161	0.026025	0.015649	0.00051975	0.0045336	0.0014534
0.0056986	0.027	0.0041533	0.0036895	0.025761	0.0046359	0.45394	0.27201	0.19736	0.00052101	0.0024535	0.0005166
0.0056241	0.019593	0.0023835	0.002027	0.017934	0.0042171	0.33839	0.28995	0.31581	0.0004615	0.0017321	0.00028863
0.0056986	0.027	0.0041533	0.0036895	0.025761	0.0046359	0.22564	0.27201	0.42566	0.00052101	0.0024535	0.0005166
0.0041419	0.048217	0.010917	0.010219	0.04927	0.0046778	0.054611	0.025633	0.014988	0.035656	0.51253	0.22449
0.0039974	0.018213	0.0025765	0.0022533	0.017245	0.003266	0.022989	0.0077008	0.0032465	0.041026	0.59169	0.28389
0.0015795	0.0037761	0.00036232	0.0002927	0.0032528	0.0010471	0.0051147	0.0012833	0.00040922	0.01797	0.28389	0.6788

MATRIX "Bu"   NODATA_STR NaN   N_ROWS 12   N_COLS 9 
0	0.050422	0.051582	0.051279	0.050422	-0.050422	0.00037049	-0.00037049	0
0	0.0033774	0.0034551	0.0034348	0.0033774	-0.0033774	0.00017018	-0.00017018	0
0	0.00042196	0.00043167	0.00042913	0.00042196	-0.00042196	0.0015187	-0.0015187	0
0	0.00037049	0.00037901	0.00037679	0.00037049	-0.00037049	0.010569	-0.010569	0
0	0.0027682	0.0028319	0.0028153	0.0027682	-0.0027682	0.0015759	-0.0015759	0
0	0.011392	0.011654	0.011585	0.011392	-0.011392	0.0011483	-0.0011483	0
0	0.0059002	0.0060359	0.0060005	0.0059002	-0.0059002	1.6421e-005	-1.6421e-005	0
0	0.0041277	0.0042227	0.0041979	0.0041277	-0.0041277	7.4125e-006	-7.4125e-006	0
0	0.0059002	0.0060359	0.0060005	0.0059002	-0.0059002	1.6421e-005	-1.6421e-005	0
0	0.011393	0.011655	0.011586	0.011393	-0.011393	5.7197e-005	-5.7197e-005	0
0	0.0039248	0.004015	0.0039915	0.0039248	-0.0039248	9.1319e-006	-9.1319e-006	0
0	0.00077201	0.00078976	0.00078513	0.00077201	-0.00077201	8.9818e-007	-8.9818e-007	0

MATRIX "Bv"   NODATA_STR NaN   N_ROWS 12   N_COLS 10 
0.050422	0	0	0	0.050422	0.050422	0.019318	0	0	0
0.0033774	0	0	0	0.0033774	0.0033774	0.0012936	0	0	0
0.00042196	0	0	0	0.00042196	0.00042196	0.0001616	0	0	0
0.00037049	0	0	0	0.00037049	0.00037049	0.00014189	0	0	0
0.0027682	0	0	0	0.0027682	0.0027682	0.0010602	0	0	0
0.011392	0	0	0	0.011392	0.011392	0.0043638	0	0	0
0.0059002	0	0	0	0.0059002	0.0059002	0.0022598	0	0	0
0.0041277	0	0	0	0.0041277	0.0041277	0.0015809	0	0	0
0.0059002	0	0	0	0.0059002	0.0059002	0.0022598	0	0	0
0.011393	0	0	0	0.011393	0.011393	0.0046471	0	0	0
0.0039248	0	0	0	0.0039248	0.0039248	0.0019009	0	0	0
0.00077201	0	0	0	0.00077201	0.00077201	0.0022191	0	0	0

MATRIX "Bvu1"   NODATA_STR NaN   N_ROWS 12   N_COLS 10 
0	0.050422	0	0	0	0	0.00010053	0	0	0
0	0.0033774	0	0	0	0	6.7337e-006	0	0	0
0	0.00042196	0	0	0	0	8.4129e-007	0	0	0
0	0.00037049	0	0	0	0	7.3867e-007	0	0	0
0	0.0027682	0	0	0	0	5.5192e-006	0	0	0
0	0.011392	0	0	0	0	2.2712e-005	0	0	0
0	0.0059002	0	0	0	0	1.1764e-005	0	0	0
0	0.0041277	0	0	0	0	8.2297e-006	0	0	0
0	0.0059002	0	0	0	0	1.1764e-005	0	0	0
0	0.011393	0	0	0	0	2.2714e-005	0	0	0
0	0.0039248	0	0	0	0	7.8251e-006	0	0	0
0	0.00077201	0	0	0	0	1.5392e-006	0	0	0

MATRIX "Bvu2"   NODATA_STR NaN   N_ROWS 12   N_COLS 10 
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0

MATRIX "Bvu3"   NODATA_STR NaN   N_ROWS 12   N_COLS 10 
0	0	0	0	0	0	0	0	0.010239	0
0	0	0	0	0	0	0	0	0.00068586	0
0	0	0	0	0	0	0	0	8.569e-005	0
0	0	0	0	0	0	0	0	7.5237e-005	0
0	0	0	0	0	0	0	0	0.00056216	0
0	0	0	0	0	0	0	0	0.0023133	0
0	0	0	0	0	0	0	0	0.0011982	0
0	0	0	0	0	0	0	0	0.00083824	0
0	0	0	0	0	0	0	0	0.0011982	0
0	0	0	0	0	0	0	0	0.0023135	0
0	0	0	0	0	0	0	0	0.00079702	0
0	0	0	0	0	0	0	0	0.00015678	0

MATRIX "Bvu4"   NODATA_STR NaN   N_ROWS 12   N_COLS 10 
0	0	0	0	0	0	0	0	0.051197	0
0	0	0	0	0	0	0	0	0.0034293	0
0	0	0	0	0	0	0	0	0.00042845	0
0	0	0	0	0	0	0	0	0.00037618	0
0	0	0	0	0	0	0	0	0.0028108	0
0	0	0	0	0	0	0	0	0.011567	0
